FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_LOGPLOW,AvgIpc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA7,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA6,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,NumHeteroatoms,RingCount,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_para_hydroxylation
1.4444444444444444,16.52296267930934,9.93143162022031,-2.3199928126799847,2.3457525906556227,9.473725907600098,11.350562644267594,0.0,0.0,56.02477487238436,0.0,35.402024295612705,0.0,18.68015364021307,15.95222176079788,0.0,31.395199005701247,0.0,6.076020106833881,6.076020106833881,1.370491042580689,0,1,1,3,2,2.9764000000000017,0,0,0,0,0,0,1,0
1.0357142857142858,16.53675263579332,10.046954050787953,-2.101658909341885,2.7036418632773764,9.473725907600098,5.749511833283905,0.0,4.794537184071822,61.58822636408134,0.0,82.9464357665209,0.0,19.048408117181232,27.16758056779571,0.0,36.95865049739824,0.0,6.076020106833881,12.142387175295491,1.3382115975002948,0,0,2,4,2,4.919700000000004,0,0,0,0,2,0,0,0
1.0,16.552726166447084,10.046524926996867,-2.2196689895928956,2.6957727998352414,9.473725907600098,11.350562644267594,0.0,4.794537184071822,82.35943796315323,0.0,82.94643576652092,0.0,17.53966138688739,27.16758056779571,0.0,57.729862096470114,0.0,6.076020106833881,12.142387175295491,0.0,0,0,2,4,2,6.088400000000006,0,0,0,0,2,0,0,0
1.0,16.53559037396332,10.114501502337076,-2.0844941426665766,2.531013303630935,9.843390348640755,5.749511833283905,0.0,4.794537184071822,35.7564788500771,0.0,71.80022670638238,0.0,17.045137970744406,16.009895991069655,0.0,17.54772460632,0.0,6.076020106833881,24.26546827384644,0.0,1,0,2,4,2,3.322600000000002,1,0,1,0,0,0,0,0
1.0454545454545454,16.535610377907986,10.114106572723255,-2.0857608388837967,2.522674793739546,9.843390348640755,5.749511833283905,0.0,4.794537184071822,35.7564788500771,0.0,71.80022670638238,0.0,17.045137970744406,16.009895991069655,0.0,17.54772460632,0.0,6.076020106833881,24.26546827384644,0.0,1,0,2,4,2,3.322600000000002,1,0,1,0,0,0,0,0
1.0,16.53559037396332,10.114501502337076,-2.0844941426665766,2.531013303630935,9.843390348640755,5.749511833283905,0.0,4.794537184071822,35.7564788500771,0.0,71.80022670638238,0.0,17.045137970744406,16.009895991069655,0.0,17.54772460632,0.0,6.076020106833881,24.26546827384644,0.0,1,0,2,4,2,3.322600000000002,1,0,1,0,0,0,0,0
0.95,16.53589536176293,10.170817120889497,-2.0739727284266265,2.47135075829915,9.843390348640755,5.749511833283905,0.0,0.0,35.90493987237732,0.0,71.80022670638238,0.0,17.045137970744406,4.794537184071822,0.0,15.921440167465814,0.0,6.076020106833881,48.53093654769288,0.0,1,0,2,4,2,3.0036000000000014,1,0,1,0,0,0,0,0
1.05,16.53590344598063,10.174206801907378,-2.0768213508528954,2.47135075829915,9.843390348640755,5.749511833283905,0.0,4.9839785209472085,35.90493987237732,4.9839785209472085,65.99481264422369,0.0,22.029116491691614,4.794537184071822,0.0,15.921440167465814,0.0,6.076020106833881,36.39820241076966,0.0,1,0,2,5,2,2.398600000000001,1,0,1,0,0,0,0,0
0.9615384615384616,16.552685936336644,10.114420923826446,-2.219591139100085,2.5875541497428745,9.473725907600098,11.350562644267594,0.0,4.794537184071822,56.52769044914897,0.0,71.80022670638238,0.0,17.53966138688739,20.7467589448697,0.0,38.31893620539187,0.0,6.076020106833881,30.34148838068032,0.0,0,0,2,4,2,4.579700000000004,0,0,0,0,0,0,0,0
1.25,16.364576470738076,10.179852697106197,-1.8467329504363883,2.0332304057200563,10.213054789681411,5.749511833283905,0.0,0.0,23.772205735454097,0.0,35.90493987237732,0.0,16.182360077633263,4.794537184071822,0.0,5.563451491696996,0.0,6.076020106833881,12.13273413692322,0.0,2,0,1,3,1,1.49,1,0,1,0,0,0,0,0
1.4166666666666667,16.36457951627745,10.177156074235711,-1.8473869340235518,2.0100315609887383,10.213054789681411,5.749511833283905,0.0,0.0,23.772205735454097,0.0,35.90493987237732,0.0,16.182360077633263,4.794537184071822,0.0,5.563451491696996,0.0,6.076020106833881,12.13273413692322,0.0,2,0,1,3,1,1.49,1,0,1,0,0,0,0,0
1.5,16.474076036312116,10.161828548168648,-1.868075145145663,2.162301400248651,14.94991774348146,0.0,0.0,0.0,23.772205735454097,0.0,29.838572803915707,0.0,23.292157618910792,4.794537184071822,0.0,5.563451491696996,0.0,6.076020106833881,12.13273413692322,1.4303009259259258,2,0,1,4,1,1.4986,1,0,1,0,0,0,0,0
1.0,19.41317555380655,10.14694877627691,-2.040984501641501,2.38347085164274,10.423315998847038,0.0,0.0,0.0,42.46456947923127,0.0,59.65783953108687,24.546017692391587,11.075832682792555,6.176298517443475,0.0,15.921440167465814,0.0,0.0,12.13273413692322,0.0,2,0,2,6,2,4.1472000000000016,0,1,1,1,0,2,0,0
1.105263157894737,16.62825330779167,10.165643412929542,-1.9749916829994754,2.393440469136846,10.423315998847038,0.0,0.0,10.114318268765572,30.33183534230805,0.0,64.20870630815546,17.062158824050687,15.999143731610225,0.0,10.114318268765572,10.357988675768818,0.0,0.0,24.26546827384644,0.0,2,0,2,6,2,3.036600000000001,0,1,1,1,0,2,0,0
0.9473684210526315,16.365576321728398,10.12228120493189,-1.9791473495320933,2.393440469136846,10.423315998847038,0.0,0.0,4.794537184071822,49.38830667892189,0.0,59.65783953108687,11.374772549367124,16.859077629157497,0.0,0.0,27.639714551228256,0.0,0.0,42.46456947923127,0.0,2,0,2,4,2,3.3310000000000004,0,1,1,1,0,2,0,0
1.1,35.495691367199754,10.127152708582484,-2.1426015841980153,2.401503995783596,15.529843393687743,5.749511833283905,0.0,4.794537184071822,36.39820241076966,0.0,58.614105776366586,5.687386274683562,22.089539806984767,0.0,0.0,20.715977351537635,5.022633313741326,0.0,0.0,0.0,3,0,2,6,2,2.9961,0,1,1,1,0,1,0,0
